fecha,cliente_id,producto_id,precio,costo,canal,region,descuento,ingreso,ganancia,nombre,apellido,nombre_completo,email,nombre_producto,categoria,margen_pct,ticket_cliente,mes,anio,segmento_cliente
2024-04-16 15:00:00,1575,P010,1155.5898406652725,810.0107007151371,App móvil,CDMX,0.0927882615700436,1048.364668261938,238.35396754680096,Leonardo,Salgado,Leonardo Salgado,olivasluis@example.org,Aspiradora Pro,Hogar,0.2273578791452053,2868.387148880366,4,2024,Medio
2024-04-16 16:00:00,1257,P003,743.0704550861808,520.3042779139013,Web,Sur,0.1567429772015258,626.5993796854801,106.29510177157886,Julia,Paredes,Julia Paredes,rufino05@example.org,Tablet Pro,Electrónica,0.169638057772948,1992.2495575738799,4,2024,Bajo
2024-04-16 17:00:00,1843,P003,693.3965483747982,453.6289230113448,Marketplace,Occidente,0.0028731174083843,691.4043386807489,237.77541566940408,Mateo,Toledo,Mateo Toledo,sandovaljavier@example.com,Tablet Pro,Electrónica,0.3439021168468473,4156.025057520871,4,2024,Alto
2024-04-16 18:00:00,1120,P010,66.71425555588928,40.62925983461434,App móvil,Norte,0.1908349090083192,53.98284666732339,13.353586832709055,Arturo,Guardado,Arturo Guardado,jsaenz@example.org,Aspiradora Pro,Hogar,0.24736722231419814,2463.468542069552,4,2024,Bajo
2024-04-16 19:00:00,1809,P006,143.09215732570948,102.891643434078,Web,Sur,0.1850132491689462,116.61821236828594,13.726568934207933,Ignacio,Paredes,Ignacio Paredes,bernabe26@example.net,Cafetera Pro,Hogar,0.11770519077122162,2124.4159405767195,4,2024,Bajo
2024-04-16 20:00:00,1977,P013,713.7473706175957,420.8210273916869,App móvil,Norte,0.2075814201486753,565.5866777974123,144.7656504057254,Sergio,Saiz,Sergio Saiz,maria-jose36@example.com,Sudadera Pro,Ropa,0.25595661299783845,982.5812712155515,4,2024,Bajo
2024-04-16 21:00:00,1053,P012,1126.6764459782837,746.8407361913135,Web,Occidente,0.2103626683267033,889.6657824614451,142.82504627013168,Benito,Benavides,Benito Benavides,natividadjaimes@example.org,Pantalón Pro,Ropa,0.16053786611302115,3557.562041345512,4,2024,Medio
2024-04-16 22:00:00,1330,P003,1046.6950506593043,659.424880186887,Marketplace,CDMX,0.1415999236901171,898.4831113591237,239.05823117223667,Carlos,Jaramillo,Carlos Jaramillo,jgutierrez@example.org,Tablet Pro,Electrónica,0.266068697507977,4470.2695951215655,4,2024,Alto
2024-04-16 23:00:00,1783,P013,1179.9657614410353,687.9043254672442,App móvil,Occidente,0.1950184839058226,949.850627584025,261.9463021167808,Mariano,Rentería,Mariano Rentería,arenasvioleta@example.com,Sudadera Pro,Ropa,0.2757763110427684,2685.845448393246,4,2024,Medio
2024-04-17 00:00:00,1240,P002,657.0091431954651,520.6186284530513,Web,CDMX,0.1230987813701298,576.1321183190702,55.51348986601886,Timoteo,Perales,Timoteo Perales,camila60@example.com,Smartphone Pro,Electrónica,0.09635548531469773,1973.9216103715803,4,2024,Bajo
2024-04-17 01:00:00,1754,P008,956.120579203432,552.2796214657773,Web,CDMX,0.2378824591045751,728.6762646220288,176.39664315625157,Lorenzo,Oquendo,Lorenzo Oquendo,bpalacios@example.com,Mesa Pro,Hogar,0.24207820635923985,1603.56497317815,4,2024,Bajo
2024-04-17 02:00:00,1529,P005,1016.4603812127416,602.5454342438811,App móvil,Sur,0.0476746324468586,968.0010061416302,365.4555718977491,Modesto,Villegas,Modesto Villegas,suarezadan@example.com,Smartwatch Pro,Electrónica,0.37753635541601754,7255.350874042,4,2024,Alto
2024-04-17 03:00:00,1482,P015,795.2364059304911,436.1682822076575,App móvil,CDMX,0.2289042730184748,613.2033945531473,177.03511234548984,Humberto,Zambrano,Humberto Zambrano,lorosco@example.org,Chaqueta Pro,Ropa,0.2887053690798607,1182.3929037407331,4,2024,Bajo
2024-04-17 04:00:00,1186,P001,439.56238984668335,328.3065940615419,App móvil,CDMX,0.0646325903169307,411.1523339849916,82.84573992344974,Victoria,Chapa,Victoria Chapa,arenashoracio@example.com,Laptop Pro,Electrónica,0.20149646025473827,6339.812112633469,4,2024,Alto
2024-04-17 05:00:00,1857,P003,590.4751998564636,399.1475479860604,App móvil,CDMX,0.025680843421713,575.311298704545,176.1637507184846,Samuel,Farías,Samuel Farías,gloriamota@example.com,Tablet Pro,Electrónica,0.30620596382369103,5333.948411355733,4,2024,Alto
2024-04-17 06:00:00,1655,P010,1036.6046330801028,708.9461165958284,Web,Norte,0.1097761118517418,922.8102069330675,213.8640903372392,Francisco Javier,Peralta,Francisco Javier Peralta,voquendo@example.org,Aspiradora Pro,Hogar,0.23175306117171177,1713.382998417701,4,2024,Bajo
2024-04-17 07:00:00,1261,P008,393.3301148794885,293.4905117503286,Web,Sur,0.1537293106040148,332.8637474792668,39.3732357289382,Arturo,Marín,Arturo Marín,imendez@example.net,Mesa Pro,Hogar,0.118286343968385,1277.0588998095632,4,2024,Bajo
2024-04-17 08:00:00,1952,P004,1112.3046009566458,670.5816346940721,Web,Sur,0.057747468299988,1048.071826272971,377.4901915788989,Pascual,Rosas,Pascual Rosas,yolandaalmanza@example.com,Audífonos Pro,Electrónica,0.36017587928232436,3452.1041063315665,4,2024,Medio
2024-04-17 09:00:00,1363,P014,314.2772926360649,175.39502292573476,Marketplace,CDMX,0.1389490602860744,270.60875815503204,95.21373522929728,Isabel,Rodríquez,Isabel Rodríquez,chapaabigail@example.net,Tenis Pro,Ropa,0.35185016138594166,3699.931170488801,4,2024,Medio
2024-04-17 10:00:00,1490,P007,911.9438774302978,510.25230579822,App móvil,Norte,0.2019733392336261,727.7555273120398,217.50322151381985,Mercedes,Chacón,Mercedes Chacón,juan-carlosvalenzuela@example.net,Silla Pro,Hogar,0.2988685256945647,4420.918222100458,4,2024,Alto
2024-04-17 11:00:00,1430,P010,775.1431194975991,557.9371238930084,Web,CDMX,0.0642712414509306,725.3237089053413,167.38658501233283,Olivia,Hernádez,Olivia Hernádez,gabriela61@example.com,Aspiradora Pro,Hogar,0.23077500839584122,2124.80871056047,4,2024,Bajo
2024-04-17 12:00:00,1238,P012,912.0393572888768,624.0488358776253,App móvil,Sur,0.1450805614785507,779.7201752428699,155.67133936524465,Joaquín,Becerra,Joaquín Becerra,barias@example.org,Pantalón Pro,Ropa,0.1996502646821414,5262.9189947709665,4,2024,Alto
2024-04-17 13:00:00,1303,P014,552.949708297484,310.70336096546083,App móvil,Sur,0.08482814904827,506.0440080258276,195.34064706036676,Verónica,Navarro,Verónica Navarro,juan-carlos90@example.net,Tenis Pro,Ropa,0.38601513694911077,2330.001158558018,4,2024,Bajo
2024-04-17 14:00:00,1297,P014,1122.5372219370822,610.1210024982014,Web,Sur,0.13244211688262,973.8660159841996,363.7450134859981,Salvador,Dueñas,Salvador Dueñas,ines11@example.com,Tenis Pro,Ropa,0.3735062190443039,3765.0200596541144,4,2024,Medio
2024-04-17 15:00:00,1075,P002,777.343032773199,416.8161471301492,App móvil,Sur,0.1667297548937423,647.7368194505652,230.92067232041603,Florencia,Armendáriz,Florencia Armendáriz,habreu@example.net,Smartphone Pro,Electrónica,0.3565038537044901,2590.534585001358,4,2024,Bajo
2024-04-17 16:00:00,1699,P007,381.5401752373948,262.6292094362224,App móvil,Norte,0.0876056429540231,348.11510287293214,85.48589343670977,Octavio,Cadena,Octavio Cadena,eguzman@example.com,Silla Pro,Hogar,0.24556789616770394,5404.975221935016,4,2024,Alto
2024-04-17 17:00:00,1332,P005,784.2233312499652,392.1395788571494,App móvil,Occidente,0.2486207206130335,589.2491615130451,197.1095826558957,Itzel,Vélez,Itzel Vélez,elias27@example.net,Smartwatch Pro,Electrónica,0.33450973803639766,3410.669168818061,4,2024,Medio
2024-04-17 18:00:00,1899,P005,379.8381092880858,192.00656998142213,App móvil,Occidente,0.1409437996074102,326.30228292932827,134.29571294790614,Micaela,Gonzales,Micaela Gonzales,porfirio57@example.net,Smartwatch Pro,Electrónica,0.41156841362642993,2407.050387952989,4,2024,Bajo
2024-04-17 19:00:00,1998,P006,387.6772505238553,239.14489182766903,App móvil,Norte,0.2061153897732346,307.77100292591496,68.62611109824593,Silvano,Valdés,Silvano Valdés,amadorescalante@example.org,Cafetera Pro,Hogar,0.222977832368325,1415.1287643674073,4,2024,Bajo
2024-04-17 20:00:00,1757,P013,509.5382883639981,360.4499121331865,Web,CDMX,0.1812838057276977,417.1672482853954,56.71733615220893,Bernabé,Longoria,Bernabé Longoria,samuel14@example.com,Sudadera Pro,Ropa,0.13595826706272748,6908.509357678239,4,2024,Alto
2024-04-17 21:00:00,1641,P009,1030.2949802044868,729.9761642971629,Web,Sur,0.2132013284257369,810.6347217545219,80.65855745735905,Elvia,Lara,Elvia Lara,marisol86@example.net,Lámpara Pro,Hogar,0.09950049670063879,2182.245293544976,4,2024,Bajo
2024-04-17 22:00:00,1473,P014,625.3425555530907,393.3626558989204,App móvil,Sur,0.0434502386346419,598.1712722859121,204.80861638699167,María Cristina,Matos,María Cristina Matos,maciasalvaro@example.net,Tenis Pro,Ropa,0.3423912612926317,2647.284212593039,4,2024,Medio
2024-04-17 23:00:00,1826,P006,830.7359685647385,587.5978948620216,App móvil,Sur,0.0556384274319177,784.5151256626655,196.9172308006439,Rafaél,Verduzco,Rafaél Verduzco,javier43@example.net,Cafetera Pro,Hogar,0.2510050148928761,3017.7654509367826,4,2024,Medio
2024-04-18 00:00:00,1922,P012,500.76290131563246,328.6651410831269,App móvil,Norte,0.1218527944725725,439.7435424221296,111.07840133900264,Cristina,Tejeda,Cristina Tejeda,umora@example.net,Pantalón Pro,Ropa,0.252598141014595,2605.035348546121,4,2024,Bajo
2024-04-18 01:00:00,1282,P013,353.14625577791367,280.0730294870921,Marketplace,Norte,0.2130821691213605,277.897085579669,-2.175943907423118,Timoteo,Reyna,Timoteo Reyna,carranzamodesto@example.net,Sudadera Pro,Ropa,-0.007830035003369285,6423.193021007951,4,2024,Alto
2024-04-18 02:00:00,1590,P015,1147.836184823666,629.8614060226654,App móvil,Sur,0.0494016453477146,1091.1311887037336,461.26978268106825,Salvador,Gaona,Salvador Gaona,sotomateo@example.org,Chaqueta Pro,Ropa,0.42274456770780955,2610.220461186112,4,2024,Medio
2024-04-18 03:00:00,1071,P014,744.1184341915219,506.1494931103195,Marketplace,Sur,0.2427664580268246,563.4714375703794,57.32194446005991,Tomás,Saucedo,Tomás Saucedo,vteran@example.org,Tenis Pro,Ropa,0.1017299913323472,3728.731365397452,4,2024,Medio
2024-04-18 04:00:00,1262,P008,1124.044039370126,727.6742250896237,Marketplace,CDMX,0.0319005770787853,1088.1863858522502,360.5121607626264,Olivia,Cabán,Olivia Cabán,xsauceda@example.org,Mesa Pro,Hogar,0.33129633438694334,2291.7752281204557,4,2024,Bajo
2024-04-18 05:00:00,1702,P007,283.9249525280623,158.52663056660367,Marketplace,Occidente,0.043769486295127,271.4977032095407,112.97107264293705,Mitzy,Mayorga,Mitzy Mayorga,isabelledesma@example.org,Silla Pro,Hogar,0.41610323515608705,437.7069892486254,4,2024,Bajo
2024-04-18 06:00:00,1878,P009,218.92828849987265,158.72238075995523,Web,Norte,0.0418084458415188,209.7752370069493,51.05285624699408,Felix,Dávila,Felix Dávila,oochoa@example.com,Lámpara Pro,Hogar,0.24336931744380694,877.9030385816035,4,2024,Bajo
2024-04-18 07:00:00,1886,P004,1034.1963431924892,602.5769876164064,Marketplace,Occidente,0.1465014882586549,882.6850397631309,280.1080521467245,Hugo,Samaniego,Hugo Samaniego,marisol05@example.org,Audífonos Pro,Electrónica,0.317336353884384,4239.151781130209,4,2024,Alto
2024-04-18 08:00:00,1941,P002,833.0547945098392,511.9229557271271,App móvil,Sur,0.2293852703991589,641.9642952138839,130.04133948675684,Mónica,Puente,Mónica Puente,celiarosales@example.net,Smartphone Pro,Electrónica,0.20256786936013446,2987.2537786907415,4,2024,Medio
2024-04-18 09:00:00,1574,P007,264.56527414168755,162.0327827907267,App móvil,Occidente,0.0637778467916095,247.6918706210988,85.6590878303721,María Teresa,Arteaga,María Teresa Arteaga,renatoprieto@example.net,Silla Pro,Hogar,0.3458292257052199,2682.769724024939,4,2024,Medio
2024-04-18 10:00:00,1999,P006,359.7636557630684,206.23859608987144,Web,Occidente,0.1382592133646403,310.02301572007934,103.7844196302079,Anabel,Montes,Anabel Montes,colungaalonso@example.net,Cafetera Pro,Hogar,0.334763596145117,1544.1394986419934,4,2024,Bajo
2024-04-18 11:00:00,1891,P001,970.7635327541078,610.815675189726,Web,Norte,0.0439431275118651,928.1051470504254,317.28947186069945,Mario,Ordóñez,Mario Ordóñez,irene20@example.net,Laptop Pro,Electrónica,0.3418680231103821,1450.2341634528746,4,2024,Bajo
2024-04-18 12:00:00,1011,P011,571.9489129953265,367.1933551178733,App móvil,Norte,0.1577842240519496,481.7043975610029,114.51104244312968,Yuridia,Jaramillo,Yuridia Jaramillo,de-la-torreoswaldo@example.net,Playera Pro,Ropa,0.23772056685164067,3154.0090446079516,4,2024,Medio
2024-04-18 13:00:00,1140,P009,821.1215824820046,593.8897345493773,Web,CDMX,0.0308115840448779,795.8215258322971,201.9317912829198,Guillermina,Rendón,Guillermina Rendón,gonzalezgabino@example.net,Lámpara Pro,Hogar,0.2537400468927159,4963.999836147391,4,2024,Alto
2024-04-18 14:00:00,1765,P009,416.1048254564125,303.5570304092093,Web,Sur,0.1228276918781744,364.99563016623074,61.43859975702145,Paulina,Beltrán,Paulina Beltrán,yuridia14@example.org,Lámpara Pro,Hogar,0.16832694607614984,1716.1776222511692,4,2024,Bajo
2024-04-18 15:00:00,1554,P012,488.4144456911082,267.43953045481084,Marketplace,CDMX,0.1637954534192168,408.41438010263767,140.97484964782683,Abraham,Parra,Abraham Parra,gonzalespatricia@example.com,Pantalón Pro,Ropa,0.34517601856330027,2392.781694725304,4,2024,Bajo
2024-04-18 16:00:00,1016,P002,1189.3194424165708,806.1584073631482,Marketplace,Norte,0.1447819791888775,1017.1274196556874,210.9690122925392,Claudio,Jaimes,Claudio Jaimes,fernandovalentin@example.net,Smartphone Pro,Electrónica,0.20741650280547477,2705.8940403168745,4,2024,Medio
2024-04-18 17:00:00,1062,P003,334.7596502509263,257.38308357776134,Web,CDMX,0.0350001206751856,323.043022094961,65.65993851719963,Ramiro,Aguirre,Ramiro Aguirre,benitezconchita@example.net,Tablet Pro,Electrónica,0.20325447084846301,1696.4699565422634,4,2024,Bajo
2024-04-18 18:00:00,1252,P005,632.4248335919912,336.8522227022522,App móvil,Occidente,0.0403433428787073,606.91070168538,270.05847898312777,Verónica,Bustamante,Verónica Bustamante,lrios@example.net,Smartwatch Pro,Electrónica,0.44497234639821026,4220.162843764909,4,2024,Alto
2024-04-18 19:00:00,1464,P005,1021.062694669112,655.3938139322248,Marketplace,Occidente,0.167847751206247,849.6796175283107,194.28580359608588,Natividad,Peralta,Natividad Peralta,murilloomar@example.net,Smartwatch Pro,Electrónica,0.22865771943695287,3217.1008669573375,4,2024,Medio
2024-04-18 20:00:00,1375,P015,325.1066957157367,235.73679513171692,App móvil,Norte,0.202227324022444,259.3612386193643,23.62444348764737,Francisca,Olivera,Francisca Olivera,mariselajaramillo@example.com,Chaqueta Pro,Ropa,0.09108702446597404,3604.902703635357,4,2024,Medio
2024-04-18 21:00:00,1803,P001,527.4958201869804,360.51564698366377,Web,Occidente,0.2270186006323977,407.7444572486932,47.22881026502944,Catalina,Zavala,Catalina Zavala,pradooctavio@example.com,Laptop Pro,Electrónica,0.11582943538634896,3901.9152860300983,4,2024,Alto
2024-04-18 22:00:00,1980,P008,757.3549804754865,401.5312046340983,App móvil,Sur,0.2034028788365292,603.3067971455893,201.77559251149097,María Eugenia,Arias,María Eugenia Arias,normaterrazas@example.com,Mesa Pro,Hogar,0.3344493936851813,4137.863235890957,4,2024,Alto
2024-04-18 23:00:00,1519,P012,603.3663741963679,373.47282704931,App móvil,Norte,0.2434809697217986,456.4581443095106,82.98531726020065,César,Romo,César Romo,gironjuan-carlos@example.org,Pantalón Pro,Ropa,0.1818026872666134,3399.869920069952,4,2024,Medio
2024-04-19 00:00:00,1836,P008,578.427606555865,377.2342019491861,App móvil,Sur,0.1020629510412838,519.3915780670268,142.15737611784067,Humberto,Moreno,Humberto Moreno,renatojimenez@example.org,Mesa Pro,Hogar,0.2736998097791556,1433.0016440399806,4,2024,Bajo
2024-04-19 01:00:00,1089,P004,466.8861910204421,372.9270634591524,App móvil,Norte,0.0827914385555085,428.23201162415774,55.30494816500533,María Eugenia,Cepeda,María Eugenia Cepeda,jtamez@example.net,Audífonos Pro,Electrónica,0.12914716009961508,5349.390634440733,4,2024,Alto
2024-04-19 02:00:00,1719,P013,724.6432769411639,401.1497446805526,Web,Norte,0.0070460130862792,719.5374309289522,318.3876862483996,Víctor,Zapata,Víctor Zapata,natalia66@example.net,Sudadera Pro,Ropa,0.4424894002211227,9343.85861941168,4,2024,Alto
2024-04-19 03:00:00,1803,P007,768.0286026121519,610.3731672255602,Web,Occidente,0.1124739639970233,681.6453812132686,71.27221398770837,Catalina,Zavala,Catalina Zavala,pradooctavio@example.com,Silla Pro,Hogar,0.1045590800613218,3901.9152860300983,4,2024,Alto
2024-04-19 04:00:00,1795,P015,801.282972036567,491.0622111297682,Marketplace,Norte,0.1628428881033081,670.7997386821302,179.737527552362,Noemí,Palomino,Noemí Palomino,limonarturo@example.org,Chaqueta Pro,Ropa,0.2679451365104566,2903.3177348228587,4,2024,Medio
2024-04-19 05:00:00,1629,P015,130.92332409193372,73.32964922211585,Marketplace,Norte,0.2038521603306189,104.23432163812728,30.904672416011422,Concepción,Valverde,Concepción Valverde,caraballoramon@example.org,Chaqueta Pro,Ropa,0.29649228709238296,3899.2839632595274,4,2024,Alto
2024-04-19 06:00:00,1860,P011,775.6893020688563,484.2106465023693,Marketplace,CDMX,0.0668638456935925,723.8237322691537,239.6130857667844,Iván,Pérez,Iván Pérez,fbecerra@example.org,Playera Pro,Ropa,0.33103789649948134,1740.976723531141,4,2024,Bajo
2024-04-19 07:00:00,1174,P010,1146.2227555984175,784.2439326977631,Marketplace,Occidente,0.1283978190923226,999.0502535855886,214.8063208878256,Benito,Quiroz,Benito Quiroz,helenaanaya@example.org,Aspiradora Pro,Hogar,0.2150105263643008,5503.582494611983,4,2024,Alto
2024-04-19 08:00:00,1075,P003,672.1341708572962,379.1167535796164,App móvil,Sur,0.1655023911535116,560.8943584044308,181.77760482481443,Florencia,Armendáriz,Florencia Armendáriz,habreu@example.net,Tablet Pro,Electrónica,0.3240852793419333,2590.534585001358,4,2024,Bajo
2024-04-19 09:00:00,1612,P006,872.5571448856309,512.5677487730725,Marketplace,Norte,0.1379007164960234,752.2308894221778,239.66314064910532,Laura,Vázquez,Laura Vázquez,dcorrales@example.com,Cafetera Pro,Hogar,0.3186031629639688,1990.2582414452263,4,2024,Bajo
2024-04-19 10:00:00,1925,P014,690.2421539231004,522.0742823571153,Marketplace,Sur,0.0685051793506019,642.9569913732527,120.88270901613735,Florencia,Murillo,Florencia Murillo,zramos@example.org,Tenis Pro,Ropa,0.1880105677954467,2105.6295287433322,4,2024,Bajo
2024-04-19 11:00:00,1662,P010,1032.9517113807756,826.0544156253211,App móvil,CDMX,0.1990706095737655,827.3213845359403,1.266968910619198,Tania,Vergara,Tania Vergara,rodriquezeloisa@example.net,Aspiradora Pro,Hogar,0.0015314108087872815,4041.0845447483807,4,2024,Alto
2024-04-19 12:00:00,1399,P013,1119.0205587872042,666.3228143030215,Web,Norte,0.0433402531179834,1070.5219245251396,404.1991102221182,Amanda,Guevara,Amanda Guevara,padillamarcela@example.org,Sudadera Pro,Ropa,0.3775720057311411,2808.7030640139,4,2024,Medio
2024-04-19 13:00:00,1781,P010,261.85288419081314,142.62001712912203,Marketplace,Sur,0.226244958446591,202.60998928794265,59.98997215882059,Estefanía,Saavedra,Estefanía Saavedra,andreajaime@example.com,Aspiradora Pro,Hogar,0.2960859549405771,781.0864126760819,4,2024,Bajo
2024-04-19 14:00:00,1969,P012,552.3890420406956,407.6361818496903,Web,Occidente,0.2381491872637028,420.8380406253286,13.2018587756383,Alta  Gracia,Matos,Alta  Gracia Matos,tpatino@example.com,Pantalón Pro,Ropa,0.031370402628102464,2525.8834684793355,4,2024,Bajo
2024-04-19 15:00:00,1070,P014,501.2394160726295,340.9113254564997,Marketplace,CDMX,0.0913933155188155,455.4294839690368,114.51815851253708,Elisa,Ozuna,Elisa Ozuna,german14@example.com,Tenis Pro,Ropa,0.2514509107195238,4500.352015817625,4,2024,Alto
2024-04-19 16:00:00,1179,P009,515.9973917941704,273.540714331574,Web,CDMX,0.0940454476214879,467.4701861113674,193.9294717797934,Florencia,Rico,Florencia Rico,yeni07@example.com,Lámpara Pro,Hogar,0.41484885569492286,3138.938563909812,4,2024,Medio
2024-04-19 17:00:00,1123,P001,194.35280841205727,152.37871310848902,Marketplace,Sur,0.1858195647292985,158.23825414901205,5.859541040523027,Mario,Uribe,Mario Uribe,luz85@example.com,Laptop Pro,Electrónica,0.03702986406185404,1272.5515610845134,4,2024,Bajo
2024-04-19 18:00:00,1380,P005,985.6580848778272,515.9080870453902,Web,Norte,0.1140721496380001,873.221948327739,357.31386128234885,Samuel,Niño,Samuel Niño,eulloa@example.net,Smartwatch Pro,Electrónica,0.40919019725354094,3411.4039893229115,4,2024,Medio
2024-04-19 19:00:00,1292,P004,91.13117946717554,62.66242967405451,Web,Norte,0.0071525358998087,90.47936043444464,27.816930760390136,Horacio,Serrato,Horacio Serrato,etorrez@example.com,Audífonos Pro,Electrónica,0.307439515783762,1836.0188068120933,4,2024,Bajo
2024-04-19 20:00:00,1796,P008,657.4605988862304,412.3469120881089,Marketplace,Occidente,0.2299691819188102,506.264922816513,93.91801072840406,Marisol,Zepeda,Marisol Zepeda,krosario@example.org,Mesa Pro,Hogar,0.1855115898725676,2594.8766379221843,4,2024,Bajo
2024-04-19 21:00:00,1194,P011,811.160146251395,541.0334148036567,Web,Occidente,0.1076875854914407,723.8082686546983,182.7748538510416,Eugenia,Rodríguez,Eugenia Rodríguez,valentinitzel@example.net,Playera Pro,Ropa,0.25251832807983104,5735.566649423151,4,2024,Alto
2024-04-19 22:00:00,1910,P012,288.58985376770875,162.75436294788258,Marketplace,Norte,0.0508737751350778,273.9081984408653,111.15383549298272,Ángel,Armas,Ángel Armas,diegoaparicio@example.org,Pantalón Pro,Ropa,0.40580689488555044,1808.8046383936723,4,2024,Bajo
2024-04-19 23:00:00,1227,P001,1091.727720913615,771.232619830069,Marketplace,CDMX,0.1389160182871965,940.06925287054,168.83663304047093,Raúl,Pacheco,Raúl Pacheco,colladotania@example.org,Laptop Pro,Electrónica,0.17960020767078738,2725.6881731692206,4,2024,Medio
2024-04-20 00:00:00,1430,P009,1014.331588078512,799.2079929559069,App móvil,Occidente,0.0547265406478291,958.8207291931562,159.61273623724935,Olivia,Hernádez,Olivia Hernádez,gabriela61@example.com,Lámpara Pro,Hogar,0.16646775708694037,2124.80871056047,4,2024,Bajo
2024-04-20 01:00:00,1941,P006,591.7462889065141,377.2546873646983,Marketplace,Occidente,0.0515054999204019,561.2681004703414,184.0134131056432,Mónica,Puente,Mónica Puente,celiarosales@example.net,Cafetera Pro,Hogar,0.3278529689313188,2987.2537786907415,4,2024,Medio
2024-04-20 02:00:00,1435,P004,522.8212721911596,343.43474968991524,Marketplace,CDMX,0.1364328318476581,451.4912854759243,108.05653578600908,Raquel,Roldán,Raquel Roldán,amalia14@example.net,Audífonos Pro,Electrónica,0.23933249491649639,3782.1358552150696,4,2024,Medio
2024-04-20 03:00:00,1786,P012,322.053113992765,184.19618557993712,Marketplace,Norte,0.0977605730473672,290.5690170171432,106.37283143720607,Araceli,Sierra,Araceli Sierra,jose-manuel38@example.com,Pantalón Pro,Ropa,0.36608456238446857,1872.7693296133157,4,2024,Bajo
2024-04-20 04:00:00,1460,P009,889.4922083417082,682.7389908956588,Marketplace,Sur,0.1432483195633055,762.0739442321047,79.33495333644589,Patricio,Dueñas,Patricio Dueñas,riojasenrique@example.com,Lámpara Pro,Hogar,0.10410400977084562,2414.198827330932,4,2024,Bajo
2024-04-20 05:00:00,1617,P011,201.5053695767588,159.46174201774423,App móvil,Occidente,0.2492063592028101,151.28895006471802,-8.172791953026206,Pamela,Ontiveros,Pamela Ontiveros,jose-eduardoolivarez@example.com,Playera Pro,Ropa,-0.0540210765527163,3254.616228512034,4,2024,Medio
2024-04-20 06:00:00,1020,P005,832.2734169203505,612.4609070394949,App móvil,CDMX,0.214754538592692,653.5389232866573,41.0780162471624,Judith,Olivárez,Judith Olivárez,qtafoya@example.net,Smartwatch Pro,Electrónica,0.06285473563009901,1662.9928727332435,4,2024,Bajo
2024-04-20 07:00:00,1063,P015,1018.8255340361756,675.3102179776822,App móvil,Occidente,0.0019176998224471,1016.87173249045,341.56151451276764,Alejandro,Negrón,Alejandro Negrón,luis-manuelcavazos@example.org,Chaqueta Pro,Ropa,0.3358943941496333,2326.219691851381,4,2024,Bajo
2024-04-20 08:00:00,1164,P005,312.7423123045773,246.14041154304047,App móvil,CDMX,0.0126389273843474,308.7895849293468,62.64917338630633,Pamela,Ocasio,Pamela Ocasio,mmedina@example.net,Smartwatch Pro,Electrónica,0.20288629035412867,1285.1219841205868,4,2024,Bajo
2024-04-20 09:00:00,1026,P012,1046.3915133335695,571.4919743454502,Web,Occidente,0.1525198600328111,886.796026180412,315.3040518349618,Aida,Carrasco,Aida Carrasco,homero30@example.org,Pantalón Pro,Ropa,0.35555420020659356,2274.778006367098,4,2024,Bajo
2024-04-20 10:00:00,1310,P005,88.32167935543472,56.83917456836888,Marketplace,Norte,0.1565640202830745,74.49368215739524,17.654507589026366,Indira,Montenegro,Indira Montenegro,urbinapatricia@example.com,Smartwatch Pro,Electrónica,0.2369933540367187,2361.503356125383,4,2024,Bajo
2024-04-20 11:00:00,1284,P001,1099.7054931945042,727.2151312551772,App móvil,CDMX,0.2195477110189983,858.2676693686323,131.05253811345506,Abel,Morales,Abel Morales,reinapena@example.org,Laptop Pro,Electrónica,0.1526942500465633,3477.393680423703,4,2024,Medio
2024-04-20 12:00:00,1659,P001,186.11656202899272,120.52441886947334,Marketplace,Sur,0.1572642936304564,156.84707236857415,36.32265349910081,Francisco Javier,Valdivia,Francisco Javier Valdivia,israelburgos@example.org,Laptop Pro,Electrónica,0.2315800540653152,2244.840614022488,4,2024,Bajo
2024-04-20 13:00:00,1280,P008,792.6230546287375,587.1160974764317,App móvil,Sur,0.0569286346289355,747.5001063533072,160.38400887687544,Esmeralda,Cornejo,Esmeralda Cornejo,xcarranza@example.com,Mesa Pro,Hogar,0.2145605164650902,1248.241885569976,4,2024,Bajo
2024-04-20 14:00:00,1837,P012,337.5948392510331,236.6947864933457,Marketplace,Occidente,0.1171290569259127,298.05267410650447,61.357887613158766,Elias,Samaniego,Elias Samaniego,eugenioguardado@example.com,Pantalón Pro,Ropa,0.20586256371326325,580.0577627149878,4,2024,Bajo
2024-04-20 15:00:00,1830,P008,1012.035249845056,544.4724745827018,Web,Sur,0.2022463501677971,807.3548143227387,262.88233974003685,René,Henríquez,René Henríquez,kocasio@example.com,Mesa Pro,Hogar,0.3256094285640193,2340.218625243249,4,2024,Bajo
2024-04-20 16:00:00,1163,P012,639.1454150527865,386.0025369146015,App móvil,Occidente,0.2307062411495928,491.6905787979617,105.68804188336026,Marisela,Tijerina,Marisela Tijerina,vmontano@example.net,Pantalón Pro,Ropa,0.21494827527860372,3882.801841936644,4,2024,Alto
2024-04-20 17:00:00,1897,P015,205.52736993347656,123.67055682302497,Web,CDMX,0.0592287797416772,193.35423460880045,69.68367778577549,Cristina,Sanabria,Cristina Sanabria,mirelessocorro@example.org,Chaqueta Pro,Ropa,0.36039385393736734,2857.1940280803437,4,2024,Medio
